"TOA5","CR800Series","CR800","36521","CR800.Std.28","CPU:CCSS000544_test.CR8","45334","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","AirTC_Avg","RH","SlrW_Avg","SlrMJ_Tot","WS_ms_S_WVT","WindDir_D1_WVT","Rain_mm_Tot","BP_mbar_Avg"
"TS","RN","Volts","Deg C","Deg C","%","W/m²","MJ/m²","meters/second","Deg","mm","mbar"
"","","Avg","Avg","Avg","Smp","Avg","Tot","WVc","WVc","Tot","Avg"
"2016-01-22 10:00:00",1355,12.61,7.646,7.176,99.3,18.86,0.06787855,1.609,256.2,0.1,353.6
"2016-01-22 11:00:00",1356,12.68,7.692,7.479,99.3,55.31,0.1991041,1.229,256.6,0,353.6
"2016-01-22 12:00:00",1357,12.73,7.756,7.814,99.3,75.86,0.2730918,2.046,245.7,0,353.7
"2016-01-22 13:00:00",1358,12.85,7.852,8.19,99.3,89.5,0.3222815,2.163,259.5,0,353.7
"2016-01-22 14:00:00",1359,12.82,7.902,8.44,99.4,70.06,0.2522032,1.569,251.4,0,353.6
"2016-01-22 15:00:00",1360,12.78,7.918,8.58,99.4,59.67,0.2148162,1.32,239.2,0,353.6
"2016-01-22 16:00:00",1361,12.71,7.927,8.77,99.3,46.36,0.1669095,1.444,267.3,0.2,353.6
"2016-01-22 17:00:00",1362,12.67,7.942,8.85,99.3,37.83,0.136177,0.438,276.6,0.3,353.6
"2016-01-22 18:00:00",1363,12.61,7.958,8.82,99.3,11.01,0.03962727,0.527,293.3,0.3,353.6
"2016-01-22 19:00:00",1364,12.58,7.969,8.72,99.3,0.759,0.002732735,0.001,343.4,0.1,353.4
"2016-01-22 20:00:00",1365,12.58,7.973,8.65,99.4,0,0,0.012,19.66,0,353.3
"2016-01-22 21:00:00",1366,12.57,8,8.62,99.3,0,0,0.369,58.19,0,353.3
"2016-01-22 22:00:00",1367,12.57,8.02,8.68,99.3,0,0,0.332,79.32,0,353.3
"2016-01-22 23:00:00",1368,12.56,8.05,8.8,99.3,0,0,0.058,35.75,0,353.3
"2016-01-23 00:00:00",1369,12.56,8.08,8.66,99.3,0,0,0.075,45.12,0,353.3
"2016-01-23 01:00:00",1370,12.55,8.1,8.64,99.3,0,0,0.553,65.21,0,353.3
"2016-01-23 02:00:00",1371,12.55,8.13,8.62,99.3,0,0,0.826,80.2,0,353.3
"2016-01-23 03:00:00",1372,12.54,8.15,8.66,99.3,0,0,0.345,36.53,0,353.3
"2016-01-23 04:00:00",1373,12.54,8.17,8.42,99.3,0,0,1.037,61.07,0,353.3
"2016-01-23 05:00:00",1374,12.53,8.17,8.36,99.3,0,0,1.07,77.6,0,353.4
"2016-01-23 06:00:00",1375,12.53,8.17,8.3,99.3,0,0,1.337,76.58,0,353.3
"2016-01-23 07:00:00",1376,12.52,8.17,7.932,99.3,0,0,0.767,50.95,0,353.3
"2016-01-23 08:00:00",1377,12.52,8.18,7.877,99.3,0,0,0.871,71.14,0,353.3
"2016-01-23 09:00:00",1378,12.51,8.19,7.656,99.3,4.684,0.01686187,0.975,89.4,0,353.4
"2016-01-23 10:00:00",1379,12.56,8.22,7.893,99.3,38.29,0.1378464,1.173,85.3,0,353.4
"2016-01-23 11:00:00",1380,13.1,8.44,8.26,99.3,179.8,0.6471931,1.349,65.53,0,353.4
"2016-01-23 12:00:00",1381,13.32,8.83,9.27,99.3,213.4,0.768297,1.897,80.4,0,353.4
"2016-01-23 13:00:00",1382,13.79,9.18,10.8,95.3,408,1.468849,1.657,88.3,0,353.4
"2016-01-23 14:00:00",1383,13.86,9.47,11.78,89.3,294.9,1.061654,1.407,72.16,0,353.3
"2016-01-23 15:00:00",1384,13.9,9.51,12.96,79.14,367.7,1.323815,1.323,81.7,0,353.4
"2016-01-23 16:00:00",1385,13.92,9.55,13.84,78.39,298.6,1.075123,0.977,27.81,0.1,353.3
"2016-01-23 17:00:00",1386,13.8,9.49,13.81,83.8,140.6,0.5061398,0.59,231.6,0,353.3
"2016-01-23 18:00:00",1387,13.15,9.3,12.95,82.4,46.64,0.1679203,0.55,204.9,0,353.3
"2016-01-23 19:00:00",1388,12.98,9.09,12.56,77.82,2.91,0.01047453,0.468,215.6,0,353.3
"2016-01-23 20:00:00",1389,12.93,8.98,11.6,92.8,0,0,0.635,71.77,0,353.2
"2016-01-23 21:00:00",1390,12.9,8.93,10.21,93.7,0,0,0.736,23.45,0,353.2
"2016-01-23 22:00:00",1391,12.88,8.91,10.08,94.5,0,0,0.243,21.01,0,353.2
"2016-01-23 23:00:00",1392,12.86,8.88,9.11,97.2,0,0,1.166,73.27,0,353.3
"2016-01-24 00:00:00",1393,12.84,8.86,7.982,99.3,0,0,1.547,72.87,0,353.2
"2016-01-24 01:00:00",1394,12.83,8.86,8.24,99.3,0,0,1.624,76.43,0,353.3
"2016-01-24 02:00:00",1395,12.81,8.84,7.962,98.2,0,0,1.824,83.1,0,353.2
"2016-01-24 03:00:00",1396,12.8,8.83,8.11,96.3,0,0,1.488,76.08,0,353.3
"2016-01-24 04:00:00",1397,12.79,8.83,7.001,99.3,0,0,1.623,73.76,0,353.2
"2016-01-24 05:00:00",1398,12.77,8.8,7.249,93.6,0,0,2.356,83.5,0,353.3
"2016-01-24 06:00:00",1399,12.76,8.78,6.856,99.3,0,0,2.655,82.4,0,353.3
"2016-01-24 07:00:00",1400,12.74,8.74,6.057,99.3,0,0,2.37,93.5,0,353.3
"2016-01-24 08:00:00",1401,12.73,8.69,6.664,98,0.002,8.048302E-006,2.43,88.6,0,353.3
"2016-01-24 09:00:00",1402,12.8,8.67,6.817,95.8,23.77,0.08558666,3.396,78.37,0,353.3
"2016-01-24 10:00:00",1403,13.76,8.95,7.623,94,183.4,0.6600732,3.299,76.21,0,353.4
"2016-01-24 11:00:00",1404,13.89,9.32,9.61,88.2,309.2,1.113257,4.095,80.3,0,353.4
"2016-01-24 12:00:00",1405,13.91,9.42,11.9,75.77,426.1,1.53388,5.183,83.5,0,353.4
"2016-01-24 13:00:00",1406,13.94,9.51,13.61,70.63,496.2,1.786414,4.786,81,0,353.4
"2016-01-24 14:00:00",1407,13.96,9.59,15.21,66.03,493.2,1.775401,3.962,87.5,0,353.4
"2016-01-24 15:00:00",1408,14,9.61,16.48,62.36,462.8,1.666138,3.706,86.9,0,353.4
"2016-01-24 16:00:00",1409,14.01,9.56,17.26,55.38,376.2,1.354407,2.796,102.6,0,353.4
"2016-01-24 17:00:00",1410,14.02,9.58,18.1,53.4,245.1,0.8823476,1.734,158.7,0,353.4
"2016-01-24 18:00:00",1411,13.97,9.59,17.06,71.61,97.5,0.351099,1.821,185.6,0,353.3
"2016-01-24 19:00:00",1412,13.12,9.5,14.17,67.12,5.228,0.01881967,1.42,232.1,0,353.3
"2016-01-24 20:00:00",1413,12.95,9.36,12.94,68.55,0,0,1.33,163.7,0,353.2
"2016-01-24 21:00:00",1414,12.92,9.31,11.59,71.31,0,0,0.945,139.1,0,353.2
"2016-01-24 22:00:00",1415,12.9,9.27,10.45,80.1,0,0,1.743,95.1,0,353.2
"2016-01-24 23:00:00",1416,12.88,9.23,8.99,84.7,0,0,2.212,77.06,0,353.2
"2016-01-25 00:00:00",1417,12.87,9.2,8.76,81.6,0,0,2.202,79.3,0,353.2
"2016-01-25 01:00:00",1418,12.85,9.18,8.53,83,0,0,2.127,72.23,0,353.2
"2016-01-25 02:00:00",1419,12.84,9.15,7.882,80.7,0,0,2.229,70.97,0,353.2
"2016-01-25 03:00:00",1420,12.82,9.13,8.28,87.4,0,0,2.559,82.3,0,353.2
"2016-01-25 04:00:00",1421,12.81,9.1,8.19,87.5,0,0,2.642,86,0,353.2
"2016-01-25 05:00:00",1422,12.8,9.07,7.545,90.7,0,0,1.869,76.63,0,353.2
"2016-01-25 06:00:00",1423,12.78,9.03,7.027,93.4,0,0,1.785,79.45,0,353.2
"2016-01-25 07:00:00",1424,12.77,8.99,6.204,90.9,0,0,2.29,83,0,353.2
"2016-01-25 08:00:00",1425,12.75,8.94,5.632,96.1,0,1.341384E-006,2.432,84.1,0,353.2
"2016-01-25 09:00:00",1426,12.76,8.9,6.211,94.3,9.46,0.03406746,2.797,80.4,0,353.3
"2016-01-25 10:00:00",1427,13.29,8.95,6.771,91.5,103.3,0.3719466,2.961,79.22,0,353.3
"2016-01-25 11:00:00",1428,13.9,9.35,8.7,87,276.8,0.9963202,3.169,85.7,0,353.4
"2016-01-25 12:00:00",1429,13.94,9.52,10.7,77.77,410,1.476111,4.246,87.5,0,353.4
"2016-01-25 13:00:00",1430,13.95,9.61,12.91,68.89,468.5,1.686584,3.437,93.5,0,353.4
"2016-01-25 14:00:00",1431,14,9.63,14.07,59.63,385.7,1.388446,2.187,102.9,0,353.4
"2016-01-25 15:00:00",1432,14.02,9.6,14.74,49.9,318.6,1.147058,1.206,107,0,353.4
"2016-01-25 16:00:00",1433,14.04,9.59,15.09,48.27,255.4,0.9193408,0.839,71.8,0,353.3
"2016-01-25 17:00:00",1434,13.81,9.58,14.68,53.1,129.1,0.4647318,0.148,91.4,0,353.2
"2016-01-25 18:00:00",1435,13.13,9.5,13.53,54.39,37.45,0.1348345,0.274,277.8,0,353.4
"2016-01-25 19:00:00",1436,12.96,9.38,12.13,68.72,3.984,0.01434378,1.027,291.2,0,353.4
"2016-01-25 20:00:00",1437,12.92,9.3,11.29,66.65,0,0,1.262,303.6,0,353.4
"2016-01-25 21:00:00",1438,12.9,9.27,10.18,65.97,0,0,1.122,335.8,0,353.3
"2016-01-25 22:00:00",1439,12.88,9.23,10.15,67.7,0,0,0.234,355,0,353.3
"2016-01-25 23:00:00",1440,12.86,9.19,9.1,69.44,0,0,0.533,14.83,0,353.3
"2016-01-26 00:00:00",1441,12.84,9.17,7.394,76.69,0,0,1.358,58.35,0,353.2
"2016-01-26 01:00:00",1442,12.83,9.14,7.776,81.5,0,0,0.976,29.56,0,353.3
"2016-01-26 02:00:00",1443,12.81,9.12,7.615,83.1,0,0,1.033,67.65,0,353.2
"2016-01-26 03:00:00",1444,12.79,9.11,6.128,92.4,0,0,2.041,78.58,0,353.2
"2016-01-26 04:00:00",1445,12.77,9.07,6.086,93.9,0,0,0.758,75.18,0,353.2
"2016-01-26 05:00:00",1446,12.75,9.02,5.706,98.2,0,0,0.837,195.9,0,353.3
"2016-01-26 06:00:00",1447,12.73,8.98,4.264,99.2,0,0,2.087,74.89,0,353.2
"2016-01-26 07:00:00",1448,12.72,8.94,4.724,96.1,0,0,2.096,78.7,0,353.2
"2016-01-26 08:00:00",1449,12.71,8.89,3.729,99.3,0.004,1.441988E-005,1.157,239.9,0,353.4
"2016-01-26 09:00:00",1450,12.77,8.84,4.416,99.3,17.8,0.06407724,0.552,55.48,0,353.3
"2016-01-26 10:00:00",1451,13.75,9.04,4.407,99.2,167.3,0.6022719,0.981,242.2,0,353.4
"2016-01-26 11:00:00",1452,13.91,9.37,5.568,94.5,304.7,1.096758,1.5,235.6,0,353.5
"2016-01-26 12:00:00",1453,13.95,9.47,7.292,89.9,427.1,1.537624,0.799,244.7,0,353.5
"2016-01-26 13:00:00",1454,13.98,9.54,8.47,89.7,500.4,1.801386,1.445,204.4,0,353.5
"2016-01-26 14:00:00",1455,14.01,9.55,9.87,82.8,516,1.857525,1.078,229.7,0,353.5
"2016-01-26 15:00:00",1456,14.04,9.55,11.01,76.38,474.9,1.709804,1.698,226.8,0,353.5
"2016-01-26 16:00:00",1457,14.04,9.55,12.23,67.56,382.9,1.37843,1.351,237.7,0,353.5
"2016-01-26 17:00:00",1458,14.04,9.54,12.79,62.15,247.8,0.8921899,1.879,266.8,0,353.5
"2016-01-26 18:00:00",1459,14.03,9.5,11.78,76.52,99.9,0.3594864,2.062,258,0,353.5
"2016-01-26 19:00:00",1460,13.09,9.38,9.82,84.6,5.565,0.02003325,1.807,262.8,0,353.4
"2016-01-26 20:00:00",1461,12.95,9.22,8.59,85.9,0,0,1.319,310.7,0,353.5
"2016-01-26 21:00:00",1462,12.92,9.14,8.22,86.6,0,0,0.663,24.96,0,353.2
"2016-01-26 22:00:00",1463,12.9,9.11,6.873,92.9,0,0,1.374,280.6,0,353.4
"2016-01-26 23:00:00",1464,12.88,9.1,6.849,98.4,0,0,1.017,7.961,0,353.4
"2016-01-27 00:00:00",1465,12.86,9.07,5.314,99,0,0,0.668,221.9,0,353.3
"2016-01-27 01:00:00",1466,12.85,9.04,4.072,99.3,0,0,2.288,211.3,0,353.3
"2016-01-27 02:00:00",1467,12.83,9.01,4.546,99.3,0,0,1.447,266.4,0,353.4
"2016-01-27 03:00:00",1468,12.81,9.01,4.097,99.3,0,0,0.478,335.2,0,353.5
"2016-01-27 04:00:00",1469,12.79,9,3.356,99.3,0,0,0.318,77.15,0,353.2
"2016-01-27 05:00:00",1470,12.77,8.97,3.306,99.3,0,0,1.284,81.6,0,353.2
"2016-01-27 06:00:00",1471,12.75,8.93,2.749,99.3,0,0,1.17,58.28,0,353.2
"2016-01-27 07:00:00",1472,12.73,8.89,2.154,99.3,0,0,0.973,15.41,0,353.2
"2016-01-27 08:00:00",1473,12.71,8.85,1.69,99.3,0.001,3.018114E-006,1.804,65.72,0,353.2
"2016-01-27 09:00:00",1474,12.71,8.8,1.164,99.3,10.01,0.0360403,0.923,95.8,0,353.3
"2016-01-27 10:00:00",1475,12.79,8.79,1.645,99.3,51.5,0.1854004,1.362,265,0,353.5
"2016-01-27 11:00:00",1476,13.13,8.89,2.609,99.3,125.4,0.4512992,0.7,81.2,0,353.3
"2016-01-27 12:00:00",1477,13.37,9.02,3.17,99.3,166.7,0.6002954,0.582,106.8,0,353.3
"2016-01-27 13:00:00",1478,13.6,9.12,4.08,99.3,198.3,0.7137051,0.446,105.9,0,353.3
"2016-01-27 14:00:00",1479,13.59,9.16,4.624,99.3,171.2,0.6164845,0.676,175.9,0,353.3
"2016-01-27 15:00:00",1480,13.83,9.15,5.04,99.3,174.4,0.627804,0.457,239.3,0,353.4
"2016-01-27 16:00:00",1481,13.38,9.14,5.24,99.3,103.3,0.3718802,1.15,222.7,0,353.4
"2016-01-27 17:00:00",1482,13.14,9.04,5.474,99.3,63.83,0.229777,1.305,242,0,353.4
"2016-01-27 18:00:00",1483,12.98,8.94,5.455,99.3,20.87,0.07513359,0.537,245.5,0,353.4
"2016-01-27 19:00:00",1484,12.9,8.86,5.253,99.3,1.443,0.005194509,0.121,228.3,0,353.3
"2016-01-27 20:00:00",1485,12.87,8.79,4.836,99.3,0,0,1.089,86.3,0,353.2
"2016-01-27 21:00:00",1486,12.84,8.74,4.296,99.3,0,0,1.434,70.34,0,353.3
"2016-01-27 22:00:00",1487,12.8,8.7,3.808,99.3,0,0,1.495,71.62,0,353.3
"2016-01-27 23:00:00",1488,12.77,8.67,3.305,99.3,0,0,1.371,89.5,0,353.3
"2016-01-28 00:00:00",1489,12.73,8.65,3.232,99.3,0,0,2.506,87.5,0,353.3
"2016-01-28 01:00:00",1490,12.71,8.62,3.114,99.3,0,0,1.912,77.86,0,353.3
"2016-01-28 02:00:00",1491,12.7,8.59,4.249,99.3,0,0,1.228,88.2,0,353.3
"2016-01-28 03:00:00",1492,12.69,8.59,4.631,99.3,0,0,0.517,105,0,353.3
"2016-01-28 04:00:00",1493,12.68,8.57,4.928,99.3,0,0,0.956,215.9,0,353.3
"2016-01-28 05:00:00",1494,12.68,8.55,4.717,99.3,0,0,0.146,200,0,353.3
"2016-01-28 06:00:00",1495,12.67,8.53,4.622,99.3,0,0,0.004,183.8,0,353.2
"2016-01-28 07:00:00",1496,12.67,8.49,4.348,99.3,0,0,0.418,223.3,0,353.4
"2016-01-28 08:00:00",1497,12.66,8.43,4.077,98.3,0,0,0.523,258,0,353.4
"2016-01-28 09:00:00",1498,12.68,8.4,3.77,99.3,10.9,0.03924587,0.748,264.8,0,353.5
"2016-01-28 10:00:00",1499,12.83,8.46,4.189,97.1,56.47,0.2032975,1.137,271.9,0,353.5
"2016-01-28 11:00:00",1500,12.77,8.47,4.133,98.3,64.14,0.2309095,1.912,273.3,0,353.6
"2016-01-28 12:00:00",1501,13.01,8.54,4.218,98.6,123.6,0.4448495,1.81,284.6,0.4,353.6
"2016-01-28 13:00:00",1502,13.03,8.62,4.15,99.3,88.2,0.3174794,2.012,282.5,0.2,353.6
"2016-01-28 14:00:00",1503,13.11,8.59,4.26,98.6,115.3,0.4151704,1.046,289.4,0.3,353.6
"2016-01-28 15:00:00",1504,13.13,8.61,4.573,97.9,108.5,0.390563,0.725,265.3,0.5,353.5
"2016-01-28 16:00:00",1505,13.14,8.61,4.793,97.3,104.1,0.3745838,0.333,343.3,0.3,353.6
"2016-01-28 17:00:00",1506,13.02,8.6,4.948,98.2,58.99,0.2123478,0.939,301.8,0.4,353.6
"2016-01-28 18:00:00",1507,12.86,8.49,4.817,98.7,26.73,0.0962339,1.668,281.1,0.5,353.6
"2016-01-28 19:00:00",1508,12.75,8.4,4.589,99.3,2.103,0.007571441,0.965,301.4,0.5,353.6
"2016-01-28 20:00:00",1509,12.69,8.34,4.344,99.3,0,0,0.199,326.2,1,353.6
"2016-01-28 21:00:00",1510,12.66,8.32,4.136,99.3,0,0,0.084,120.7,0.1,353.2
"2016-01-28 22:00:00",1511,12.65,8.29,4.043,99.3,0,0,0.012,158.4,0.1,353.3
"2016-01-28 23:00:00",1512,12.64,8.28,4.095,99.3,0,0,0.137,34.38,0,353.4
"2016-01-29 00:00:00",1513,12.63,8.28,3.824,99.3,0,0,0.677,56.57,0,353.3
"2016-01-29 01:00:00",1514,12.63,8.26,3.877,99.3,0,0,0.108,84.4,0,353.3
"2016-01-29 02:00:00",1515,12.62,8.26,3.918,99.3,0,0,0.201,306,0,353.5
"2016-01-29 03:00:00",1516,12.61,8.24,3.87,99.3,0,0,0.154,83,0.1,353.5
"2016-01-29 04:00:00",1517,12.61,8.23,3.851,99.3,0,0,0.008,116.4,0,353.3
"2016-01-29 05:00:00",1518,12.6,8.22,3.702,99.3,0,0,0.039,184.3,0,353.4
"2016-01-29 06:00:00",1519,12.6,8.2,3.675,99.3,0,0,0.701,257.6,0,353.5
"2016-01-29 07:00:00",1520,12.59,8.19,3.729,97.9,0,0,0.239,289.3,0.2,353.5
"2016-01-29 08:00:00",1521,12.58,8.17,3.584,98.3,0,0,1.393,43.61,1.3,353.3
"2016-01-29 09:00:00",1522,12.58,8.14,2.907,98.1,0.808,0.002910468,3.024,37.02,2.5,353.3
"2016-01-29 10:00:00",1523,12.57,8.13,2.821,99.3,6.84,0.02462311,1.851,50.9,2.6,353.4
"2016-01-29 11:00:00",1524,12.62,8.14,3.195,99.3,45.76,0.1647397,1.055,61.26,1.8,353.4
"2016-01-29 12:00:00",1525,12.68,8.19,3.47,99.3,66.26,0.2385252,1.164,72.35,0.8,353.4
"2016-01-29 13:00:00",1526,12.88,8.25,3.793,97.6,130.4,0.4695075,0.992,70.15,0.3,353.4
"2016-01-29 14:00:00",1527,13.29,8.44,4.874,94.1,236.5,0.8512261,1.28,11.57,0,353.5
"2016-01-29 15:00:00",1528,13.21,8.62,5.96,89.9,161.3,0.5806693,2.513,33.88,0,353.4
"2016-01-29 16:00:00",1529,13.39,8.56,6.462,89,199.1,0.716911,2.351,64.77,0,353.4
"2016-01-29 17:00:00",1530,13.23,8.66,6.949,88.6,114.5,0.4122086,2.231,97.9,0,353.4
"2016-01-29 18:00:00",1531,12.97,8.46,6.549,91.4,31.21,0.1123422,1.69,78.24,0,353.4
"2016-01-29 19:00:00",1532,12.87,8.31,5.952,96.2,2.892,0.01040981,1.199,68.2,0,353.3
"2016-01-29 20:00:00",1533,12.82,8.22,5.175,96.5,0,0,1.331,83.2,0,353.3
"2016-01-29 21:00:00",1534,12.78,8.17,4.888,97.6,0,0,0.746,61.91,0,353.3
"2016-01-29 22:00:00",1535,12.74,8.15,4.47,97.5,0,0,0.78,91.7,0,353.3
"2016-01-29 23:00:00",1536,12.7,8.12,4.5,94.3,0,0,0.266,55.97,0,353.4
"2016-01-30 00:00:00",1537,12.66,8.1,3.99,99.3,0,0,0.93,78.12,0,353.3
"2016-01-30 01:00:00",1538,12.62,8.08,3.298,99.3,0,0,1.278,98.8,0,353.4
"2016-01-30 02:00:00",1539,12.6,8.08,3.32,99.3,0,0,0.881,96.3,0,353.4
"2016-01-30 03:00:00",1540,12.58,8.08,3.376,99.3,0,0,0.659,118.5,0,353.4
"2016-01-30 04:00:00",1541,12.57,8.06,3.343,99.3,0,0,0.199,218.7,0,353.4
"2016-01-30 05:00:00",1542,12.56,8.06,3.315,99.3,0,0,0.236,167.3,0,353.4
"2016-01-30 06:00:00",1543,12.56,8.04,3.181,99.3,0,0,0.138,154.6,0,353.3
"2016-01-30 07:00:00",1544,12.55,8.02,3.207,99.3,0,0,0.329,254.7,0,353.5
"2016-01-30 08:00:00",1545,12.55,8,3.087,99.3,0,0,0.522,220.6,0,353.4
"2016-01-30 09:00:00",1546,12.55,7.973,3.093,99.3,11.82,0.04256881,0.886,262.2,0,353.6
"2016-01-30 10:00:00",1547,12.66,8.03,3.419,99.3,69.13,0.2488834,1.424,215.1,0,353.6
"2016-01-30 11:00:00",1548,12.78,8.12,3.337,99.3,111.1,0.3999713,2.113,244.3,0,353.6
"2016-01-30 12:00:00",1549,13.09,8.26,3.565,99.3,176.8,0.6363015,2.087,239,0,353.6
"2016-01-30 13:00:00",1550,13.27,8.39,4.236,97.9,226.6,0.8156127,2.4,239.1,0,353.6
"2016-01-30 14:00:00",1551,13.4,8.55,4.813,97.3,242.1,0.8715756,2.513,262.3,0,353.6
"2016-01-30 15:00:00",1552,13.69,8.63,5.342,93.8,261.7,0.9421012,2.74,271.6,0,353.6
"2016-01-30 16:00:00",1553,13.49,8.74,6.086,93.4,176.4,0.6350178,2.475,280.5,0,353.6
"2016-01-30 17:00:00",1554,13.29,8.59,6.63,87.2,125.4,0.4513175,3.148,258.3,0,353.6
"2016-01-30 18:00:00",1555,13.14,8.47,6.482,90.7,61.54,0.2215508,2.705,244.3,0,353.5
"2016-01-30 19:00:00",1556,12.94,8.31,5.355,95.1,6.072,0.02185853,1.012,265.7,0,353.5
"2016-01-30 20:00:00",1557,12.88,8.18,4.992,92.5,0,0,1.216,268.3,0,353.5
"2016-01-30 21:00:00",1558,12.84,8.11,5.109,92.1,0,0,2.135,258.1,0,353.5
"2016-01-30 22:00:00",1559,12.82,8.1,5.11,96.6,0,0,4.379,243.8,0,353.5
"2016-01-30 23:00:00",1560,12.79,8.08,4.503,95,0,0,5.075,252.6,0.1,353.5
"2016-01-31 00:00:00",1561,12.77,8.06,4.312,97.6,0,0,5.259,244.7,0,353.5
"2016-01-31 01:00:00",1562,12.75,8.04,4.191,96.4,0,0,4.833,242.7,0,353.5
"2016-01-31 02:00:00",1563,12.73,8.02,4.071,98.4,0,0,5.148,243.3,0,353.5
"2016-01-31 03:00:00",1564,12.7,8,3.878,99.3,0,0,4.604,245.5,0,353.5
"2016-01-31 04:00:00",1565,12.68,7.973,3.833,99.3,0,0,3.735,243.4,0,353.5
"2016-01-31 05:00:00",1566,12.65,7.962,3.806,99.3,0,0,3.611,244.2,0,353.5
"2016-01-31 06:00:00",1567,12.63,7.941,3.922,99.3,0,0,3.188,248.5,0,353.5
"2016-01-31 07:00:00",1568,12.6,7.927,4.016,99.4,0,0,4.049,249.5,0,353.6
"2016-01-31 08:00:00",1569,12.58,7.909,4.092,99.3,0,0,3.638,253.2,0,353.6
"2016-01-31 09:00:00",1570,12.56,7.885,4.187,99.3,2.095,0.007541973,3.758,249.1,0,353.6
"2016-01-31 10:00:00",1571,12.56,7.89,4.325,99.3,15.33,0.05517861,2.943,249,0,353.6
"2016-01-31 11:00:00",1572,12.58,7.907,4.549,99.4,34.07,0.1226592,2.882,240.2,0,353.6
"2016-01-31 12:00:00",1573,12.69,7.961,4.951,99.3,74.64,0.2687087,3.468,235.3,0,353.6
"2016-01-31 13:00:00",1574,12.75,8.03,5.274,99.3,80.9,0.2913235,3.544,232.9,0.1,353.6
"2016-01-31 14:00:00",1575,12.75,8.05,5.582,99.3,62.62,0.2254287,3.498,235.4,0,353.6
"2016-01-31 15:00:00",1576,12.66,8.02,5.803,99.3,47.51,0.1710248,3.486,244.3,0,353.6
"2016-01-31 16:00:00",1577,12.63,8.02,6.135,99.3,44.18,0.1590477,3.1,255.4,0.1,353.6
"2016-01-31 17:00:00",1578,12.59,8.01,6.331,99.3,31.42,0.1130954,2.289,245,0.1,353.6
"2016-01-31 18:00:00",1579,12.55,7.982,6.475,99.3,15.69,0.05649844,1.693,241.8,0,353.6
"2016-01-31 19:00:00",1580,12.53,7.97,6.565,99.3,1.632,0.005876273,0.959,268.1,0.1,353.6
"2016-01-31 20:00:00",1581,12.53,7.97,6.591,99.3,0,0,0.42,7.971,0,353.6
"2016-01-31 21:00:00",1582,12.52,7.975,6.698,99.3,0,0,0.159,13.92,0,353.3
"2016-01-31 22:00:00",1583,12.52,7.997,6.921,99.3,0,0,0.169,7.348,0,353.4
"2016-01-31 23:00:00",1584,12.51,8.02,7.217,99.3,0,0,1.137,295.3,0,353.6
"2016-02-01 00:00:00",1585,12.51,8.03,7.411,99.3,0,0,1.692,284.1,0,353.6
"2016-02-01 01:00:00",1586,12.51,8.04,7.535,99.3,0,0,1.537,256.4,0,353.5
"2016-02-01 02:00:00",1587,12.5,8.06,7.525,99.3,0,0,1.861,237.3,0,353.5
"2016-02-01 03:00:00",1588,12.5,8.08,7.248,99.3,0,0,2.485,267.2,0,353.6
"2016-02-01 04:00:00",1589,12.49,8.09,7.168,99.4,0,0,1.993,290.1,0,353.6
"2016-02-01 05:00:00",1590,12.49,8.1,7.197,99.3,0,0,1.255,282.7,0,353.6
"2016-02-01 06:00:00",1591,12.48,8.11,7.153,99.3,0,0,1.277,266.2,0,353.5
"2016-02-01 07:00:00",1592,12.48,8.13,7.125,99.3,0,0,1.98,282,0,353.6
"2016-02-01 08:00:00",1593,12.47,8.15,6.81,99.3,0.026,9.423226E-005,0.778,289,0,353.6
"2016-02-01 09:00:00",1594,12.48,8.12,5.792,99.3,11.76,0.0423304,0.326,262.2,0,353.6
"2016-02-01 10:00:00",1595,12.59,8.17,5.843,99.3,67.8,0.2440823,1.001,276.8,0,353.6
"2016-02-01 11:00:00",1596,12.83,8.35,6.539,99.3,125.9,0.4533477,1.58,301.5,0,353.7
"2016-02-01 12:00:00",1597,13.21,8.58,7.319,96.3,282.3,1.016364,1.639,297.8,0,353.7
"2016-02-01 13:00:00",1598,13.65,9.07,8.53,89.6,402.6,1.449269,1.81,273.1,0,353.7
"2016-02-01 14:00:00",1599,13.8,9.46,9.55,91.1,463,1.666758,2.588,242.8,0,353.6
"2016-02-01 15:00:00",1600,13.85,9.55,10.28,85.1,456.7,1.643948,3.258,230,0,353.6
"2016-02-01 16:00:00",1601,13.88,9.54,10.72,83.6,418.4,1.506237,3.952,253.9,0,353.5
"2016-02-01 17:00:00",1602,13.9,9.52,10.96,82.3,287.8,1.036227,3.645,249.4,0,353.5
"2016-02-01 18:00:00",1603,13.91,9.47,10.31,88.1,132.4,0.4766899,3.273,244.6,0,353.4
"2016-02-01 19:00:00",1604,13.05,9.26,8.38,93.8,5.611,0.02020018,2.284,229.5,0,353.4
"2016-02-01 20:00:00",1605,12.95,8.96,7.706,97.2,0,0,2.364,245.2,0,353.4
"2016-02-01 21:00:00",1606,12.91,8.85,7.006,99.3,0,0,0.904,239.8,0,353.4
"2016-02-01 22:00:00",1607,12.89,8.81,6.184,99.3,0,0,0.532,255.3,0,353.3
"2016-02-01 23:00:00",1608,12.87,8.77,5.533,99.4,0,0,0.94,66.37,0,353.3
"2016-02-02 00:00:00",1609,12.85,8.74,6.022,99.3,0,0,0.371,76.37,0,353.2
